0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00



0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00




5239.00	5835.00	121.00	132.00	0.24	0.26	4.75	5.18	5239.00	5835.00	14.90	-0.11



5357.00	5967.00	118.00	132.00	0.23	0.26	4.63	5.18	5357.00	5967.00	14.73	-0.14



5476.00	6099.00	119.00	132.00	0.23	0.26	4.67	5.18	5476.00	6099.00	14.79	-0.13



5598.00	6231.00	122.00	132.00	0.24	0.26	4.79	5.18	5598.00	6231.00	14.96	-0.10



5718.00	6362.00	120.00	131.00	0.24	0.26	4.71	5.14	5718.00	6362.00	14.79	-0.11



5837.00	6495.00	119.00	133.00	0.23	0.26	4.67	5.22	5837.00	6495.00	14.84	-0.14



5955.00	6631.00	118.00	136.00	0.23	0.27	4.63	5.34	5955.00	6631.00	14.96	-0.18



6076.00	6765.00	121.00	134.00	0.24	0.26	4.75	5.26	6076.00	6765.00	15.02	-0.13



6198.00	6899.00	122.00	134.00	0.24	0.26	4.79	5.26	6198.00	6899.00	15.08	-0.12



6320.00	7033.00	122.00	134.00	0.24	0.26	4.79	5.26	6320.00	7033.00	15.08	-0.12



6438.00	7164.00	118.00	131.00	0.23	0.26	4.63	5.14	6438.00	7164.00	14.67	-0.13



6560.00	7299.00	122.00	135.00	0.24	0.27	4.79	5.30	6560.00	7299.00	15.14	-0.13



6682.00	7432.00	122.00	133.00	0.24	0.26	4.79	5.22	6682.00	7432.00	15.02	-0.11


